,B,ratio,N,k,Graph,p,NC,q,q_true,rep,Estimator,Bias,Abs_Bias,Bias_sq
157,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,11,LS-Num,-0.026601827223227077,-0.05651220441889393,0.0031936292482828547
158,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,11,DM,-0.4056312298976928,-0.8617120467067285,0.7425476514394991
159,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,11,DM($0.75$),-0.17776040389042666,-0.3776294086095602,0.14260397024680616
160,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,12,PI($p$),-0.20736906497073151,-0.4405292497933626,0.19406601992350286
161,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,12,LS-Prop,-0.0141550520244375,-0.030070610821298693,0.0009042416351660061
162,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,12,LS-Num,-0.020815371592406505,-0.04421961411200437,0.0019553742722145757
163,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,12,DM,-0.40251369961899786,-0.8550892494487314,0.7311776245227949
164,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,12,DM($0.75$),-0.16825620811852365,-0.3574389513980343,0.1277626039765263
165,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,13,PI($p$),-0.06011401190243227,-0.12770458587535938,0.01630846125359704
166,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,13,LS-Prop,0.00495723584192168,0.010531018147758697,0.00011090234322842302
167,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,13,LS-Num,-0.001085181058111591,-0.0023053293772981043,5.3145435378336655e-06
168,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,13,DM,-0.3851713186818796,-0.818247563033558,0.6695290744103564
169,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,13,DM($0.75$),-0.153077352282396,-0.32519339936666114,0.10575074699164476
170,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,14,PI($p$),-0.023488307264009224,-0.04989792657545333,0.002489803076529332
171,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,14,LS-Prop,-0.027473945401168227,-0.05836490875892553,0.0034064625744377017
172,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,14,LS-Num,-0.0294181798477676,-0.06249518798984033,0.003905648521885483
173,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,14,DM,-0.41595967215785157,-0.883653510931607,0.7808435273817558
174,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,14,DM($0.75$),-0.19219480551608434,-0.4082934621908625,0.16670355126780126
175,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,15,PI($p$),0.09490050839349713,0.20160408098236182,0.04064420546874271
176,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,15,LS-Prop,0.051776110348189436,0.10999177265001192,0.01209819005069191
177,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,15,LS-Num,0.046438852762010846,0.09865344655626673,0.009732502517430177
178,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,15,DM,-0.3761295599759735,-0.7990394946551449,0.6384641140187494
179,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,15,DM($0.75$),-0.12034128326014261,-0.25564977708340275,0.06535680852279352
180,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,16,PI($p$),-0.03054866462152988,-0.06489675935902506,0.004211589375303207
181,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,16,LS-Prop,0.0424281037490535,0.09013311950537828,0.008123979231770802
182,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,16,LS-Num,0.04857664993071869,0.10319492521449458,0.01064919259002513
183,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,16,DM,-0.3866540861310173,-0.8213975142187979,0.6746938763648204
184,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,16,DM($0.75$),-0.12256084485503568,-0.260364953883792,0.06778990921090913
185,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,17,PI($p$),-0.015134969630897985,-0.032152321360400915,0.001033771768862493
186,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,17,LS-Prop,-0.030810051892312618,-0.06545204342861233,0.004283969988980954
187,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,17,LS-Num,-0.03467282079687459,-0.07365800552759749,0.005425501778303582
188,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,17,DM,-0.4170068271330999,-0.8858780587238664,0.7847799349283661
189,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,17,DM($0.75$),-0.20186900394753934,-0.42884506846811754,0.18390809274942443
190,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,18,PI($p$),-0.09011075005245754,-0.19142884752134637,0.03664500366335088
191,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,18,LS-Prop,0.007365905312618454,0.015647930620098727,0.00024485773269142334
192,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,18,LS-Num,0.000985801694060461,0.00209421053613168,4.385717769644938e-06
