,B,ratio,N,k,Graph,p,NC,q,q_true,rep,Estimator,Bias,Abs_Bias,Bias_sq
138,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,7,DM,-0.6272598134743638,-1.3323016535937375,1.7750276961686073
139,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,7,DM($0.75$),-0.04274148193850885,-0.09078303095540097,0.00824155870944929
140,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,8,PI($p$),-0.6677354761053538,-1.4182720778026114,2.011495686674537
141,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,8,LS-Prop,0.12080528477196047,0.2565907734038557,0.06583882499598884
142,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,8,LS-Num,0.1399159270885367,0.29718183282241606,0.08831704175969045
143,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,8,DM,-0.6210192915533006,-1.319046767028204,1.739884373607557
144,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,8,DM($0.75$),-0.016027915126204016,-0.03404333797190473,0.0011589488602693305
145,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,9,PI($p$),-0.37561335839825116,-0.7978038569600472,0.6364909941803274
146,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,9,LS-Prop,0.09130623024577354,0.19393469647936623,0.0376106664985439
147,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,9,LS-Num,0.0915968787280429,0.19455203469428728,0.03785049420368716
148,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,9,DM,-0.6318833773988445,-1.3421221167092718,1.8012917761601763
149,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,9,DM($0.75$),-0.4075463828923047,-0.8656296931187917,0.7493147656089335
150,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,10,PI($p$),-0.6127948772164552,-1.3015780872476093,1.6941055172031452
151,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,10,LS-Prop,-0.02626350406000463,-0.05578375839908656,0.00311182770112766
152,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,10,LS-Num,-0.025101988464330142,-0.05331669592266142,0.0028426700641095404
153,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,10,DM,-0.6304634154615959,-1.3391061134576723,1.7932051830997122
154,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,10,DM($0.75$),-0.23234814977621834,-0.493508140497116,0.2435502847369212
155,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,11,PI($p$),0.5749657554734774,1.2212289235206906,1.4914000836435046
156,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,11,LS-Prop,-0.15085871404164336,-0.3204243438830163,0.1026717601528615
157,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,11,LS-Num,-0.14919037046485256,-0.3168807773123967,0.10041342703010876
158,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,11,DM,-0.6321609137370846,-1.3427116046924437,1.802874453375757
159,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,11,DM($0.75$),-0.5228813441702475,-1.11060148363834,1.233435655459682
160,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,12,PI($p$),0.38908413339791625,0.8264158219253055,0.6829631107284783
161,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,12,LS-Prop,-0.04983179897485633,-0.10584288479763293,0.011202716262284996
162,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,12,LS-Num,-0.0472717318316898,-0.10040529479922444,0.010081223223719167
163,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,12,DM,-0.6488742762361908,-1.3782108348620499,1.8994651053311484
164,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,12,DM($0.75$),-0.14063777949766315,-0.29871504942209404,0.08923068075124409
165,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,13,PI($p$),0.3514022191522501,0.7463793273474009,0.5570821002915586
166,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,13,LS-Prop,-0.036020309920037324,-0.0765072421961972,0.005853358108467577
167,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,13,LS-Num,-0.04534273337096115,-0.09630809650307759,0.009275249452046106
168,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,13,DM,-0.6292584517233147,-1.3365467670009936,1.7863572603808082
169,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,13,DM($0.75$),-0.12250492516403665,-0.2602008145004393,0.06770446386669203
170,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,14,PI($p$),0.19128720908743274,0.406294584004836,0.1650752889916627
171,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,14,LS-Prop,-0.043651023309064355,-0.09271489945067568,0.008596052580148901
172,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,14,LS-Num,-0.04463617116126643,-0.09480735633110804,0.008988434814493691
173,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,14,DM,-0.6052072920665615,-1.285462034497484,1.652412642134411
174,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,14,DM($0.75$),-0.24135094168025353,-0.5126300964762018,0.2627896158132
175,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,15,PI($p$),-0.1627057882259712,-0.345587563631786,0.11943076413695373
176,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,15,LS-Prop,-0.03279135176156654,-0.0696489257513937,0.004850972858323152
177,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,15,LS-Num,-0.02829583390437634,-0.06010043285222366,0.003612062029024645
178,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,15,DM,-0.6335831853845787,-1.3457325137752687,1.8109959986319037
179,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,15,DM($0.75$),-0.11459805310150124,-0.24340659542665422,0.059246770697194924
180,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,16,PI($p$),0.10047699308539983,0.21341342321027845,0.045545289206329415
181,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,16,LS-Prop,-0.05184717078119393,-0.11012354032905813,0.012127194134605694
182,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,16,LS-Num,-0.04925457783398191,-0.10461686542901338,0.010944688532192296
183,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,16,DM,-0.6427595543836543,-1.365223148005026,1.8638342438487534
184,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,16,DM($0.75$),0.1416008320423093,0.30076057580552806,0.0904569239588728
185,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,17,PI($p$),-0.05450819072658056,-0.11577555437065179,0.013403978989831748
186,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,17,LS-Prop,-0.18325462515442828,-0.38923335255546987,0.1515026027415707
